Frame_Index,leg_left_ankle_roll_joint,leg_left_ankle_pitch_joint,leg_left_knee_pitch_joint,leg_left_hip_pitch_joint,leg_left_hip_yaw_joint,leg_left_hip_roll_joint,leg_right_ankle_roll_joint,leg_right_ankle_pitch_joint,leg_right_knee_pitch_joint,leg_right_hip_pitch_joint,leg_right_hip_yaw_joint,leg_right_hip_roll_joint
165,0.1352,-0.50522,0.98236,-0.38217,-0.10456,-0.08587,0.15296,-0.75812,1.49774,-0.6459,-0.11816,-0.09736
166,0.13639,-0.50471,0.98124,-0.38163,-0.10547,-0.08664,0.15432,-0.7576,1.4975,-0.64628,-0.11923,-0.09822
167,0.13697,-0.50449,0.98071,-0.38137,-0.10591,-0.08702,0.15499,-0.75714,1.49741,-0.64671,-0.11975,-0.09864
168,0.13694,-0.50455,0.98078,-0.38137,-0.10588,-0.08701,0.15496,-0.75674,1.49748,-0.64718,-0.11975,-0.0986
169,0.1363,-0.5049,0.98144,-0.38165,-0.10538,-0.08661,0.15424,-0.7564,1.49771,-0.64769,-0.11921,-0.09812
170,0.13504,-0.50552,0.98269,-0.38219,-0.1044,-0.08582,0.15282,-0.75614,1.49809,-0.64823,-0.11813,-0.09719
171,0.13316,-0.50643,0.98453,-0.38299,-0.10294,-0.08462,0.15069,-0.75596,1.49862,-0.64878,-0.1165,-0.09581
172,0.13063,-0.50762,0.98696,-0.38406,-0.10098,-0.08301,0.14782,-0.75584,1.49929,-0.64935,-0.1143,-0.09395
173,0.12742,-0.5091,0.98997,-0.38539,-0.0985,-0.08097,0.14418,-0.75581,1.50008,-0.64991,-0.11151,-0.0916
174,0.12348,-0.51036,0.99228,-0.38619,-0.09545,-0.07846,0.13938,-0.75217,1.49308,-0.64622,-0.10782,-0.08851
175,0.11871,-0.51061,0.99177,-0.38514,-0.09176,-0.07542,0.13287,-0.73862,1.46476,-0.63101,-0.10281,-0.08433
176,0.11309,-0.51014,0.98915,-0.38267,-0.08742,-0.07184,0.12494,-0.71691,1.4189,-0.60636,-0.09671,-0.07925
177,0.10659,-0.50928,0.98523,-0.37926,-0.0824,-0.06771,0.1159,-0.68892,1.35957,-0.57448,-0.08973,-0.07346
178,0.09919,-0.50835,0.98078,-0.37537,-0.07667,-0.063,0.10598,-0.65659,1.29096,-0.53766,-0.08209,-0.06713
179,0.09083,-0.50765,0.9766,-0.37149,-0.0702,-0.05768,0.09538,-0.62209,1.21772,-0.49839,-0.0739,-0.06036
180,0.08145,-0.50749,0.97347,-0.36813,-0.06295,-0.05172,0.08416,-0.58803,1.14538,-0.45962,-0.06524,-0.05322
181,0.07098,-0.50811,0.97217,-0.36582,-0.05485,-0.04508,0.07238,-0.55759,1.08072,-0.42494,-0.05613,-0.04573
182,0.05953,-0.50967,0.97334,-0.36506,-0.04599,-0.03782,0.06012,-0.53466,1.03194,-0.39869,-0.04666,-0.03795
183,0.04728,-0.51228,0.97757,-0.36636,-0.03651,-0.03005,0.04754,-0.52358,1.00824,-0.38575,-0.03692,-0.02997
184,0.0344,-0.51558,0.98401,-0.36924,-0.02654,-0.02189,0.03459,-0.52262,1.00599,-0.38418,-0.0269,-0.02176
185,0.02106,-0.51862,0.98988,-0.3719,-0.01621,-0.01345,0.02121,-0.52158,1.00354,-0.3826,-0.01654,-0.01329
186,0.00749,-0.52128,0.99497,-0.37422,-0.00571,-0.00485,0.00761,-0.52011,1.0002,-0.38062,-0.00601,-0.00468
187,-0.00611,-0.52354,0.99918,-0.37618,0.00482,0.00375,-0.00599,-0.51824,0.99598,-0.37827,0.00452,0.00393
188,-0.01952,-0.52536,1.00247,-0.37773,0.0152,0.01224,-0.01938,-0.51598,0.99095,-0.37558,0.01488,0.0124
189,-0.03253,-0.52674,1.00486,-0.3789,0.02527,0.02048,-0.03234,-0.5134,0.98525,-0.37262,0.02491,0.02061
190,-0.04491,-0.52772,1.00639,-0.3797,0.03485,0.02833,-0.04467,-0.51059,0.97906,-0.36948,0.03445,0.02842
191,-0.05648,-0.52833,1.00718,-0.38016,0.0438,0.03567,-0.05616,-0.50764,0.97259,-0.36624,0.04334,0.03571
192,-0.06655,-0.52892,1.00798,-0.38068,0.05158,0.04206,-0.06615,-0.50484,0.96647,-0.36323,0.05107,0.04206
193,-0.0759,-0.53883,1.02867,-0.39178,0.05882,0.04801,-0.07514,-0.50293,0.96298,-0.36195,0.05802,0.04777
194,-0.08478,-0.55983,1.07299,-0.41545,0.06567,0.05366,-0.08321,-0.50219,0.9628,-0.36283,0.06425,0.05289
195,-0.09326,-0.58811,1.13291,-0.44746,0.07222,0.05906,-0.09042,-0.50243,0.96525,-0.36534,0.06983,0.05748
196,-0.10137,-0.62021,1.20108,-0.48393,0.07847,0.06423,-0.09683,-0.50346,0.9696,-0.36896,0.07478,0.06156
197,-0.10905,-0.65321,1.27137,-0.52161,0.0844,0.06913,-0.10248,-0.50503,0.97515,-0.37321,0.07915,0.06515
198,-0.11622,-0.68473,1.33872,-0.55784,0.08992,0.07372,-0.10742,-0.50688,0.98115,-0.37762,0.08297,0.0683
199,-0.12273,-0.7128,1.39891,-0.59034,0.09494,0.07789,-0.11166,-0.50874,0.98692,-0.38175,0.08625,0.071
200,-0.12837,-0.73566,1.44821,-0.61712,0.09928,0.08151,-0.11523,-0.51034,0.99174,-0.38518,0.08901,0.07327
201,-0.13292,-0.7517,1.48308,-0.63626,0.10277,0.08443,-0.11812,-0.51138,0.99494,-0.38751,0.09125,0.07511
202,-0.1361,-0.75925,1.49995,-0.64578,0.10521,0.08649,-0.12035,-0.51158,0.99582,-0.38832,0.09297,0.07653
203,-0.13793,-0.75926,1.50075,-0.6467,0.10662,0.08768,-0.12194,-0.51103,0.99463,-0.38777,0.0942,0.07753
204,-0.13908,-0.7588,1.50061,-0.64709,0.10748,0.08843,-0.12295,-0.51065,0.99376,-0.38734,0.09499,0.07817
205,-0.13958,-0.75838,1.50058,-0.64751,0.10786,0.08877,-0.1234,-0.51051,0.99339,-0.38714,0.09534,0.07845
206,-0.13945,-0.75801,1.50066,-0.64796,0.10775,0.0887,-0.1233,-0.5106,0.99352,-0.38717,0.09527,0.07837
207,-0.13869,-0.75768,1.50086,-0.64843,0.10715,0.08823,-0.12263,-0.51094,0.99415,-0.38743,0.09477,0.07794
208,-0.13729,-0.75741,1.50117,-0.64892,0.10606,0.08735,-0.12141,-0.5115,0.99527,-0.38791,0.09383,0.07715
209,-0.13524,-0.75719,1.50158,-0.64941,0.10446,0.08605,-0.11961,-0.51231,0.99689,-0.38861,0.09245,0.07599
210,-0.13252,-0.75702,1.50209,-0.6499,0.10235,0.08432,-0.11722,-0.51336,0.99899,-0.38953,0.09062,0.07446
211,-0.1291,-0.75691,1.50267,-0.65038,0.0997,0.08215,-0.11422,-0.51464,1.00158,-0.39067,0.08831,0.07253
212,-0.12473,-0.75434,1.49794,-0.64794,0.09632,0.07937,-0.11056,-0.51583,1.00379,-0.39149,0.08549,0.07018
213,-0.11889,-0.74281,1.47392,-0.6351,0.0918,0.07564,-0.10615,-0.51608,1.00342,-0.39063,0.08209,0.06736
214,-0.11177,-0.72354,1.43325,-0.6133,0.08631,0.07111,-0.10099,-0.51561,1.00098,-0.38839,0.07811,0.06406
215,-0.10364,-0.69815,1.37945,-0.58446,0.08002,0.06593,-0.09504,-0.5147,0.99714,-0.38518,0.07352,0.06026
216,-0.09468,-0.66828,1.31608,-0.55052,0.07309,0.06023,-0.08827,-0.51362,0.99258,-0.3814,0.06831,0.05595
217,-0.0924,-0.63553,1.24647,-0.51355,0.07132,0.05879,-0.08758,-0.51027,0.98301,-0.37515,0.06778,0.0555
218,-0.08313,-0.60247,1.17624,-0.47598,0.06416,0.0529,-0.08008,-0.50942,0.97856,-0.37124,0.06199,0.05072
219,-0.0734,-0.57139,1.1102,-0.44065,0.05664,0.04671,-0.07172,-0.50918,0.97546,-0.36806,0.05553,0.04539
220,-0.06322,-0.54539,1.05491,-0.41102,0.04877,0.04024,-0.06248,-0.50975,0.97435,-0.36608,0.0484,0.03952
221,-0.05263,-0.52809,1.01803,-0.39114,0.04058,0.03352,-0.05239,-0.51127,0.97586,-0.36578,0.04061,0.03311
222,-0.04158,-0.52296,1.00693,-0.38491,0.03204,0.0265,-0.04151,-0.51387,0.98051,-0.36758,0.03219,0.0262
223,-0.02988,-0.52227,1.00521,-0.38368,0.02299,0.01908,-0.02985,-0.51675,0.98609,-0.37008,0.02318,0.01881
224,-0.01756,-0.52121,1.00272,-0.38211,0.01346,0.01127,-0.01757,-0.51944,0.99126,-0.37242,0.01368,0.01102
225,-0.00477,-0.51975,0.99938,-0.38016,0.00358,0.00316,-0.00481,-0.52186,0.99585,-0.37451,0.00381,0.00293
226,0.00829,-0.51788,0.99516,-0.37783,-0.00653,-0.00512,0.00827,-0.52396,0.99974,-0.37632,-0.0063,-0.00536
227,0.02142,-0.5156,0.99009,-0.37513,-0.01669,-0.01344,0.02142,-0.52568,1.00284,-0.37779,-0.01648,-0.01369
228,0.03438,-0.51296,0.98427,-0.37212,-0.02671,-0.02165,0.03442,-0.52701,1.00511,-0.37892,-0.02654,-0.02194
229,0.04693,-0.51003,0.97783,-0.36887,-0.03642,-0.02961,0.04704,-0.52793,1.00656,-0.37969,-0.03629,-0.02994
230,0.05881,-0.5069,0.97099,-0.36547,-0.0456,-0.03715,0.05899,-0.52849,1.00725,-0.38013,-0.04554,-0.03752
231,0.06974,-0.50375,0.96412,-0.3621,-0.05406,-0.04409,0.07002,-0.52902,1.00792,-0.38061,-0.05407,-0.04453
232,0.0796,-0.50147,0.95984,-0.36046,-0.06168,-0.05036,0.08027,-0.53885,1.02841,-0.39165,-0.06199,-0.05104
233,0.08846,-0.50037,0.95889,-0.36098,-0.06852,-0.05599,0.09001,-0.55975,1.07251,-0.41526,-0.06952,-0.05723
234,0.09639,-0.50026,0.9606,-0.36314,-0.07465,-0.06105,0.09931,-0.58792,1.13219,-0.4472,-0.07671,-0.06315
235,0.10347,-0.50096,0.96424,-0.36645,-0.08011,-0.06556,0.10821,-0.61992,1.20014,-0.48362,-0.08359,-0.06881
236,0.10973,-0.50221,0.96912,-0.3704,-0.08494,-0.06955,0.11666,-0.65282,1.27022,-0.52126,-0.09012,-0.0742
237,0.11521,-0.50378,0.97452,-0.37454,-0.08917,-0.07306,0.12456,-0.68425,1.33737,-0.55745,-0.09622,-0.07924
238,0.11996,-0.50537,0.97972,-0.37842,-0.09282,-0.07609,0.13177,-0.71223,1.39738,-0.58993,-0.10179,-0.08383
239,0.12397,-0.50672,0.98403,-0.38163,-0.09592,-0.07867,0.13806,-0.73501,1.4465,-0.61669,-0.10665,-0.08785
240,0.12728,-0.50753,0.98676,-0.38375,-0.09846,-0.08079,0.14318,-0.75097,1.48121,-0.6358,-0.11061,-0.09111
241,0.12988,-0.50752,0.98721,-0.38436,-0.10046,-0.08246,0.14685,-0.75845,1.49793,-0.6453,-0.11345,-0.09345
242,0.13179,-0.50678,0.98562,-0.38364,-0.10193,-0.08369,0.14908,-0.7584,1.4986,-0.64619,-0.11518,-0.09487
243,0.1331,-0.50624,0.98441,-0.38306,-0.10294,-0.08454,0.15058,-0.75789,1.49834,-0.64655,-0.11635,-0.09582
244,0.13383,-0.50595,0.98375,-0.38274,-0.10349,-0.08501,0.15141,-0.75743,1.49822,-0.64696,-0.117,-0.09634
245,0.13397,-0.50593,0.98365,-0.38267,-0.10359,-0.08511,0.15159,-0.75702,1.49824,-0.6474,-0.11715,-0.09643
246,0.13354,-0.50617,0.9841,-0.38285,-0.10325,-0.08484,0.1511,-0.75668,1.49841,-0.64787,-0.11679,-0.0961
247,0.12949,-0.50802,0.98796,-0.38459,-0.10012,-0.08226,0.14651,-0.75671,1.49944,-0.64854,-0.11326,-0.09314
248,0.12815,-0.50866,0.98924,-0.38514,-0.09908,-0.08141,0.14499,-0.75647,1.49981,-0.64903,-0.1121,-0.09215
249,0.12634,-0.5095,0.99093,-0.38588,-0.09768,-0.08027,0.14294,-0.75629,1.50026,-0.64953,-0.11054,-0.09082
250,0.12405,-0.51054,0.99303,-0.3868,-0.0959,-0.07881,0.14034,-0.75616,1.50081,-0.65002,-0.10855,-0.08914
251,0.12118,-0.51148,0.99474,-0.38739,-0.09368,-0.07698,0.13687,-0.75358,1.49605,-0.6476,-0.10588,-0.0869
252,0.11758,-0.5115,0.99389,-0.38631,-0.09089,-0.0747,0.13186,-0.74206,1.47203,-0.63478,-0.10203,-0.08369
253,0.11321,-0.51083,0.99103,-0.38387,-0.08751,-0.07192,0.1255,-0.72282,1.43142,-0.61301,-0.09713,-0.0796
254,0.10804,-0.50975,0.98686,-0.3805,-0.08351,-0.06862,0.11802,-0.69748,1.37774,-0.58421,-0.09137,-0.07482
255,0.10204,-0.50854,0.98205,-0.37659,-0.07887,-0.06481,0.10967,-0.66771,1.31455,-0.55033,-0.08493,-0.06948
256,0.09519,-0.50748,0.97729,-0.37256,-0.07358,-0.06046,0.10062,-0.63529,1.24572,-0.51344,-0.07795,-0.0637
257,0.08744,-0.50683,0.97327,-0.36884,-0.06758,-0.05553,0.09097,-0.60233,1.17571,-0.47594,-0.0705,-0.05755
258,0.07875,-0.50683,0.97068,-0.36589,-0.06086,-0.05001,0.08078,-0.57137,1.10993,-0.44069,-0.06263,-0.05107
259,0.06909,-0.50767,0.97015,-0.36418,-0.05339,-0.04388,0.0701,-0.5455,1.05494,-0.41117,-0.05437,-0.04428
260,0.05858,-0.50947,0.97226,-0.36415,-0.04525,-0.03721,0.05902,-0.52833,1.01835,-0.3914,-0.0458,-0.03725
261,0.04731,-0.51232,0.97745,-0.3662,-0.03653,-0.03007,0.04757,-0.52333,1.00754,-0.38529,-0.03694,-0.02999
262,0.03538,-0.51542,0.98351,-0.36892,-0.0273,-0.02252,0.03558,-0.52277,1.00611,-0.38418,-0.02766,-0.0224
263,0.02295,-0.5183,0.98907,-0.37143,-0.01768,-0.01465,0.02311,-0.52184,1.00391,-0.38273,-0.018,-0.0145
264,0.01019,-0.52088,0.994,-0.37367,-0.0078,-0.00657,0.01032,-0.52053,1.0009,-0.38092,-0.0081,-0.0064
265,-0.00272,-0.52311,0.99818,-0.3756,0.0022,0.00161,-0.0026,-0.51883,0.99708,-0.37877,0.0019,0.00178
266,-0.01558,-0.52495,1.00156,-0.37719,0.01215,0.00975,-0.01545,-0.51677,0.99249,-0.37629,0.01184,0.00991
267,-0.02817,-0.5264,1.00412,-0.37843,0.0219,0.01772,-0.028,-0.51439,0.98722,-0.37354,0.02156,0.01786
268,-0.04029,-0.52747,1.00587,-0.37933,0.03127,0.0254,-0.04007,-0.51176,0.98143,-0.37058,0.03089,0.02551
269,-0.0517,-0.52819,1.00691,-0.3799,0.0401,0.03263,-0.05141,-0.50897,0.97532,-0.36751,0.03967,0.0327
270,-0.06219,-0.52888,1.00794,-0.38053,0.04821,0.03929,-0.06183,-0.50616,0.96919,-0.36449,0.04772,0.03931
271,-0.07192,-0.53888,1.0288,-0.39171,0.05573,0.04547,-0.0712,-0.50422,0.96564,-0.36318,0.05498,0.04526
272,-0.08112,-0.55994,1.07324,-0.41544,0.06284,0.05132,-0.07962,-0.50343,0.96537,-0.36401,0.06148,0.05061
273,-0.08988,-0.58825,1.13322,-0.44748,0.06961,0.05691,-0.08715,-0.50362,0.9677,-0.36646,0.0673,0.0554
274,-0.09824,-0.62037,1.20144,-0.48397,0.07606,0.06223,-0.09385,-0.50458,0.97192,-0.37002,0.07248,0.05966
275,-0.10615,-0.65338,1.27174,-0.52166,0.08216,0.06728,-0.09977,-0.50608,0.97732,-0.3742,0.07706,0.06343
276,-0.11353,-0.68491,1.3391,-0.55789,0.08785,0.072,-0.10494,-0.50786,0.98319,-0.37854,0.08106,0.06672
277,-0.11952,-0.71301,1.39939,-0.59042,0.09246,0.07584,-0.10876,-0.50991,0.98935,-0.38286,0.08401,0.06915
278,-0.12521,-0.73589,1.4487,-0.6172,0.09684,0.07949,-0.1124,-0.51148,0.99414,-0.38628,0.08683,0.07147
279,-0.12984,-0.75192,1.48358,-0.63633,0.1004,0.08247,-0.11541,-0.51249,0.99728,-0.38857,0.08915,0.07338
280,-0.13318,-0.75947,1.50044,-0.64586,0.10296,0.08462,-0.11778,-0.51265,0.99806,-0.38934,0.09099,0.07489
281,-0.1352,-0.75947,1.50123,-0.64678,0.10451,0.08593,-0.11953,-0.51204,0.99675,-0.38873,0.09235,0.076
282,-0.13653,-0.759,1.50106,-0.64717,0.10552,0.0868,-0.12071,-0.5116,0.99575,-0.38824,0.09326,0.07674
283,-0.13721,-0.75857,1.501,-0.64758,0.10603,0.08724,-0.12131,-0.5114,0.99525,-0.38799,0.09373,0.07711
284,-0.13723,-0.75819,1.50106,-0.64803,0.10603,0.08727,-0.12134,-0.51143,0.99526,-0.38797,0.09376,0.07712
285,-0.1366,-0.75785,1.50123,-0.64849,0.10553,0.08689,-0.12079,-0.51171,0.99578,-0.38817,0.09335,0.07677
286,-0.13532,-0.75756,1.50151,-0.64898,0.10453,0.08608,-0.11967,-0.51223,0.9968,-0.38861,0.09249,0.07604
287,-0.13336,-0.75733,1.50189,-0.64946,0.10301,0.08485,-0.11796,-0.513,0.99833,-0.38927,0.09117,0.07494
288,-0.13072,-0.75715,1.50237,-0.64995,0.10096,0.08317,-0.11564,-0.514,1.00035,-0.39015,0.08939,0.07345
289,-0.12737,-0.75702,1.50293,-0.65042,0.09837,0.08104,-0.1127,-0.51525,1.00286,-0.39125,0.08713,0.07156
290,-0.12306,-0.75444,1.49817,-0.64797,0.09503,0.0783,-0.10908,-0.5164,1.00501,-0.39205,0.08435,0.06924
291,-0.11726,-0.7429,1.47412,-0.63512,0.09055,0.07461,-0.10471,-0.51663,1.00458,-0.39116,0.08098,0.06644
292,-0.1102,-0.72361,1.43343,-0.61332,0.08509,0.07011,-0.09957,-0.51613,1.00208,-0.38891,0.07702,0.06316
293,-0.10209,-0.6982,1.3796,-0.58448,0.07882,0.06495,-0.09363,-0.5152,0.9982,-0.38568,0.07244,0.05937
294,-0.09316,-0.66832,1.31619,-0.55052,0.07192,0.05927,-0.08686,-0.5141,0.9936,-0.38187,0.06722,0.05505
295,-0.08355,-0.63575,1.24704,-0.51352,0.06448,0.05315,-0.07923,-0.5131,0.98895,-0.37791,0.06133,0.05019
296,-0.07333,-0.60258,1.17659,-0.47585,0.05659,0.04666,-0.07068,-0.51245,0.98491,-0.37421,0.05472,0.04474
297,-0.06254,-0.57132,1.1102,-0.44036,0.04824,0.03981,-0.06115,-0.51239,0.98216,-0.37121,0.04736,0.03868
298,-0.0512,-0.54507,1.05439,-0.41049,0.03947,0.03261,-0.05064,-0.51308,0.98131,-0.36938,0.03924,0.032
299,-0.03944,-0.52742,1.0168,-0.39028,0.03038,0.02515,-0.03931,-0.51463,0.98287,-0.36913,0.03048,0.02481
300,-0.02734,-0.52188,1.00482,-0.38365,0.02102,0.01748,-0.02732,-0.51713,0.98729,-0.37087,0.02122,0.01721
301,-0.01482,-0.52072,1.00213,-0.38199,0.01134,0.00954,-0.01484,-0.51978,0.99238,-0.37317,0.01156,0.00929
302,-0.00201,-0.51918,0.99862,-0.37997,0.00143,0.00142,-0.00204,-0.52213,0.99681,-0.37521,0.00166,0.00118
303,0.01092,-0.51724,0.99428,-0.37759,-0.00857,-0.00678,0.0109,-0.52413,1.0005,-0.37692,-0.00835,-0.00702
304,0.02378,-0.51495,0.98916,-0.37488,-0.01852,-0.01493,0.02378,-0.52575,1.00338,-0.37829,-0.01831,-0.01519
305,0.03638,-0.51233,0.98336,-0.37188,-0.02826,-0.02292,0.03643,-0.52698,1.00546,-0.37932,-0.02809,-0.02321
306,0.04855,-0.50944,0.977,-0.36867,-0.03767,-0.03063,0.04866,-0.52785,1.00676,-0.38001,-0.03755,-0.03096
307,0.06047,-0.50627,0.97003,-0.36519,-0.04689,-0.0382,0.06067,-0.52837,1.00735,-0.3804,-0.04684,-0.03859
308,0.07135,-0.50307,0.96303,-0.36174,-0.0553,-0.04511,0.07163,-0.52858,1.00731,-0.38051,-0.05531,-0.04555
309,0.08127,-0.49992,0.95616,-0.35839,-0.06296,-0.05142,0.08165,-0.52884,1.00741,-0.38072,-0.06306,-0.05192
310,0.09017,-0.49772,0.95202,-0.35683,-0.06985,-0.05708,0.091,-0.53847,1.02748,-0.39156,-0.07028,-0.05786
311,0.09815,-0.49673,0.95131,-0.35747,-0.07601,-0.06216,0.09993,-0.55924,1.07132,-0.41505,-0.07718,-0.06355
312,0.10528,-0.49678,0.95332,-0.35979,-0.08151,-0.06671,0.10853,-0.58734,1.13085,-0.44692,-0.08383,-0.06902
313,0.11162,-0.49764,0.95732,-0.36327,-0.0864,-0.07076,0.11679,-0.61929,1.19874,-0.48331,-0.09021,-0.07429
314,0.11722,-0.49908,0.96258,-0.36741,-0.09072,-0.07434,0.12468,-0.65218,1.2688,-0.52095,-0.0963,-0.07932
315,0.1221,-0.50083,0.96836,-0.37173,-0.09449,-0.07746,0.13206,-0.68362,1.33597,-0.55715,-0.10201,-0.08403
316,0.1263,-0.50261,0.97394,-0.37579,-0.09772,-0.08015,0.13879,-0.71161,1.39601,-0.58965,-0.1072,-0.08833
317,0.12983,-0.50413,0.97862,-0.37917,-0.10043,-0.08241,0.14462,-0.73441,1.44518,-0.61643,-0.11171,-0.09205
318,0.13268,-0.50511,0.9817,-0.38145,-0.10263,-0.08425,0.14929,-0.75039,1.47994,-0.63556,-0.11532,-0.09504
319,0.13487,-0.50526,0.98247,-0.38222,-0.10431,-0.08566,0.15253,-0.7579,1.49672,-0.64507,-0.11783,-0.0971
320,0.13642,-0.50467,0.98119,-0.38163,-0.1055,-0.08666,0.15435,-0.75787,1.49744,-0.64596,-0.11924,-0.09825
321,0.1374,-0.50426,0.98026,-0.38118,-0.10625,-0.08729,0.15547,-0.75739,1.49725,-0.64633,-0.12012,-0.09896
322,0.13784,-0.5041,0.97987,-0.38098,-0.10658,-0.08758,0.15598,-0.75696,1.49719,-0.64675,-0.12052,-0.09927
323,0.13772,-0.5042,0.98002,-0.38102,-0.10648,-0.08751,0.15586,-0.75659,1.49728,-0.6472,-0.12044,-0.09917
324,0.13706,-0.50455,0.9807,-0.38131,-0.10597,-0.0871,0.15511,-0.75628,1.49752,-0.64769,-0.11988,-0.09868
325,0.13585,-0.50516,0.98192,-0.38183,-0.10502,-0.08633,0.15374,-0.75603,1.49789,-0.6482,-0.11884,-0.09778
326,0.13407,-0.50602,0.98366,-0.38259,-0.10364,-0.0852,0.15173,-0.75586,1.4984,-0.64874,-0.1173,-0.09647
327,0.13171,-0.50714,0.98594,-0.3836,-0.10182,-0.0837,0.14905,-0.75575,1.49903,-0.64928,-0.11525,-0.09474
328,0.12875,-0.50851,0.98874,-0.38483,-0.09953,-0.08182,0.14569,-0.75571,1.49977,-0.64982,-0.11267,-0.09257
329,0.12514,-0.5098,0.99119,-0.38576,-0.09673,-0.07952,0.14137,-0.75323,1.49523,-0.64744,-0.10935,-0.08979
330,0.12078,-0.51017,0.99107,-0.38501,-0.09336,-0.07674,0.13547,-0.74179,1.47141,-0.63466,-0.10482,-0.086
331,0.11568,-0.50982,0.98891,-0.3829,-0.08942,-0.07349,0.12825,-0.72263,1.43098,-0.61292,-0.09925,-0.08136
