Frame_Index,leg_left_ankle_roll_joint,leg_left_ankle_pitch_joint,leg_left_knee_pitch_joint,leg_left_hip_pitch_joint,leg_left_hip_yaw_joint,leg_left_hip_roll_joint,leg_right_ankle_roll_joint,leg_right_ankle_pitch_joint,leg_right_knee_pitch_joint,leg_right_hip_pitch_joint,leg_right_hip_yaw_joint,leg_right_hip_roll_joint
332,0.10979,-0.50905,0.98539,-0.37982,-0.08486,-0.06974,0.11995,-0.69737,1.37746,-0.58416,-0.09286,-0.07605
333,0.1031,-0.50814,0.98119,-0.37619,-0.07969,-0.06549,0.11082,-0.66765,1.3144,-0.5503,-0.08582,-0.07021
334,0.09557,-0.50734,0.977,-0.37242,-0.07387,-0.0607,0.10102,-0.63527,1.24567,-0.51343,-0.07826,-0.06396
335,0.08714,-0.50694,0.97349,-0.36894,-0.06735,-0.05534,0.09066,-0.60234,1.17574,-0.47594,-0.07026,-0.05735
336,0.07777,-0.50716,0.97136,-0.36621,-0.0601,-0.04939,0.07978,-0.57138,1.10999,-0.44069,-0.06185,-0.05043
337,0.09434,-0.49878,0.95185,-0.35577,-0.0729,-0.05994,0.09582,-0.54465,1.05303,-0.41116,-0.07424,-0.06064
338,0.08668,-0.5002,0.95318,-0.35535,-0.06697,-0.05507,0.08742,-0.52794,1.01738,-0.39185,-0.06775,-0.0553
339,0.07818,-0.5029,0.9581,-0.35722,-0.0604,-0.04968,0.07868,-0.52359,1.00791,-0.38637,-0.061,-0.04975
340,0.06874,-0.50614,0.96447,-0.36001,-0.0531,-0.04368,0.06915,-0.52385,1.0082,-0.38604,-0.05363,-0.0437
341,0.05826,-0.50947,0.97098,-0.36287,-0.04499,-0.03703,0.05859,-0.5239,1.00802,-0.38548,-0.04545,-0.03699
342,0.04665,-0.51282,0.97753,-0.36577,-0.03601,-0.02968,0.04691,-0.52366,1.00723,-0.38463,-0.03642,-0.02959
343,0.03396,-0.5161,0.98392,-0.36862,-0.02618,-0.02163,0.03415,-0.52303,1.00564,-0.38342,-0.02654,-0.0215
344,0.02042,-0.51917,0.98985,-0.37131,-0.01571,-0.01306,0.02057,-0.52196,1.00312,-0.38179,-0.01603,-0.0129
345,0.00633,-0.5219,0.99508,-0.37371,-0.0048,-0.00413,0.00645,-0.52039,0.99959,-0.37973,-0.0051,-0.00396
346,-0.00796,-0.5242,0.9994,-0.37575,0.00626,0.00491,-0.00783,-0.51835,0.99506,-0.37725,0.00595,0.00508
347,-0.02191,-0.526,1.0027,-0.37735,0.01706,0.01375,-0.02176,-0.5159,0.9897,-0.37443,0.01673,0.01391
348,-0.03499,-0.52759,1.00558,-0.37882,0.02718,0.02204,-0.03479,-0.51323,0.9839,-0.37148,0.02682,0.02216
349,-0.04702,-0.53828,1.02787,-0.39066,0.03648,0.02967,-0.04658,-0.51127,0.98033,-0.37011,0.03593,0.02964
350,-0.05821,-0.55984,1.07335,-0.41487,0.04513,0.03677,-0.05718,-0.51034,0.97979,-0.37077,0.04413,0.03636
351,-0.06872,-0.58851,1.13406,-0.44724,0.05326,0.04345,-0.06669,-0.51029,0.98165,-0.37296,0.05149,0.04239
352,-0.07863,-0.62086,1.20274,-0.48392,0.06091,0.04976,-0.07518,-0.51096,0.98527,-0.37621,0.05806,0.04779
353,-0.08795,-0.65402,1.27333,-0.52173,0.06811,0.0557,-0.08273,-0.51213,0.98998,-0.38005,0.06389,0.05258
354,-0.09663,-0.68564,1.34084,-0.55802,0.0748,0.06123,-0.08939,-0.51355,0.99511,-0.38403,0.06904,0.05681
355,-0.10455,-0.71375,1.4011,-0.59056,0.08091,0.06629,-0.0952,-0.51498,0.99997,-0.38773,0.07353,0.0605
356,-0.11154,-0.73663,1.4504,-0.61735,0.08629,0.07076,-0.10018,-0.51615,1.00391,-0.39074,0.07739,0.06367
357,-0.11738,-0.75266,1.48523,-0.63649,0.09078,0.0745,-0.10438,-0.51678,1.00625,-0.39266,0.08063,0.06634
358,-0.12182,-0.76018,1.50202,-0.64602,0.0942,0.07736,-0.10779,-0.51659,1.00631,-0.39309,0.08327,0.06851
359,-0.12488,-0.76015,1.50273,-0.64694,0.09655,0.07932,-0.11045,-0.51567,1.00434,-0.39218,0.08533,0.0702
360,-0.12712,-0.75964,1.50247,-0.64733,0.09827,0.08077,-0.11243,-0.51493,1.00272,-0.39141,0.08687,0.07145
361,-0.12863,-0.75917,1.50231,-0.64773,0.09941,0.08175,-0.11376,-0.51445,1.00164,-0.39088,0.08791,0.0723
362,-0.1294,-0.75873,1.50225,-0.64816,0.1,0.08226,-0.11445,-0.51422,1.00109,-0.39061,0.08845,0.07273
363,-0.12945,-0.75834,1.5023,-0.64861,0.10002,0.08231,-0.11451,-0.51425,1.00108,-0.39057,0.08849,0.07275
364,-0.12878,-0.758,1.50246,-0.64907,0.0995,0.0819,-0.11393,-0.51454,1.00161,-0.39078,0.08805,0.07237
365,-0.12739,-0.75771,1.50273,-0.64953,0.0984,0.08102,-0.1127,-0.51508,1.00267,-0.39123,0.08712,0.07158
366,-0.12525,-0.75748,1.50309,-0.64999,0.09674,0.07967,-0.11083,-0.51588,1.00426,-0.39192,0.08568,0.07038
367,-0.12324,-0.75724,1.50342,-0.65044,0.09518,0.0784,-0.10907,-0.51662,1.00574,-0.39256,0.08433,0.06924
368,-0.12063,-0.75455,1.4984,-0.64795,0.09316,0.07675,-0.10694,-0.51717,1.00662,-0.39277,0.0827,0.06788
369,-0.11675,-0.74289,1.47409,-0.63507,0.09015,0.07428,-0.10425,-0.51675,1.00481,-0.39126,0.08063,0.06615
370,-0.11177,-0.7235,1.43316,-0.61324,0.0863,0.07111,-0.10098,-0.51556,1.00085,-0.38832,0.07811,0.06406
371,-0.10585,-0.69802,1.37913,-0.58438,0.08172,0.06734,-0.09705,-0.51391,0.99547,-0.3844,0.07508,0.06155
372,-0.09911,-0.66809,1.3156,-0.55044,0.07651,0.06305,-0.09238,-0.51212,0.98941,-0.37991,0.07148,0.05856
373,-0.09166,-0.63553,1.24642,-0.51348,0.07075,0.05831,-0.08688,-0.51047,0.98339,-0.3753,0.06724,0.05505
374,-0.0836,-0.60243,1.1761,-0.4759,0.06452,0.05319,-0.08052,-0.50923,0.97812,-0.371,0.06233,0.051
375,-0.07499,-0.57135,1.11004,-0.44059,0.05786,0.04772,-0.07326,-0.50865,0.97429,-0.36748,0.05673,0.04637
376,-0.06585,-0.54539,1.05481,-0.41101,0.0508,0.04191,-0.06506,-0.50893,0.9726,-0.36523,0.05039,0.04116
377,-0.05619,-0.52817,1.0181,-0.39122,0.04333,0.03577,-0.05592,-0.51026,0.97369,-0.36472,0.04333,0.03535
378,-0.04594,-0.52317,1.00725,-0.38512,0.03541,0.02927,-0.04584,-0.51274,0.9781,-0.3664,0.03554,0.02895
379,-0.03486,-0.52264,1.00586,-0.38405,0.02685,0.02224,-0.03482,-0.51559,0.98363,-0.36886,0.02702,0.02195
380,-0.02298,-0.52176,1.00375,-0.38264,0.01766,0.0147,-0.02298,-0.51834,0.98891,-0.37122,0.01787,0.01445
381,-0.01045,-0.52049,1.0008,-0.38086,0.00797,0.00676,-0.01047,-0.52088,0.99375,-0.37342,0.00819,0.00652
382,0.00256,-0.51879,0.99695,-0.37869,-0.0021,-0.00149,0.00253,-0.52313,0.99797,-0.37536,-0.00187,-0.00173
383,0.0158,-0.51666,0.99221,-0.37614,-0.01234,-0.00987,0.01578,-0.52503,1.00146,-0.377,-0.01212,-0.01012
384,0.029,-0.51414,0.98663,-0.37323,-0.02255,-0.01824,0.02902,-0.52653,1.00411,-0.3783,-0.02236,-0.01851
385,0.0419,-0.51127,0.98035,-0.37003,-0.03253,-0.02642,0.04198,-0.52763,1.00592,-0.37923,-0.03238,-0.02673
386,0.05418,-0.50818,0.97359,-0.36666,-0.04202,-0.03421,0.05433,-0.52833,1.00691,-0.37982,-0.04193,-0.03456
387,0.06552,-0.50502,0.96673,-0.36329,-0.05079,-0.04141,0.06576,-0.52897,1.00782,-0.38042,-0.05077,-0.04182
388,0.07575,-0.50272,0.96241,-0.36162,-0.0587,-0.04791,0.07637,-0.53889,1.02849,-0.39154,-0.05897,-0.04856
389,0.08494,-0.50158,0.96138,-0.3621,-0.0658,-0.05376,0.08641,-0.55984,1.07271,-0.41521,-0.06674,-0.05494
390,0.09318,-0.50142,0.96298,-0.36422,-0.07217,-0.059,0.09598,-0.58806,1.13247,-0.44719,-0.07414,-0.06103
391,0.10053,-0.50206,0.96651,-0.36747,-0.07784,-0.06369,0.10512,-0.62007,1.20047,-0.48363,-0.0812,-0.06684
392,0.10735,-0.50332,0.97151,-0.37156,-0.0831,-0.06804,0.11421,-0.65461,1.27403,-0.52314,-0.08822,-0.07263
393,0.11329,-0.5049,0.97704,-0.37583,-0.08768,-0.07183,0.12267,-0.68741,1.34411,-0.56092,-0.09476,-0.07802
394,0.11839,-0.50648,0.98228,-0.37977,-0.09161,-0.07509,0.13032,-0.71619,1.40587,-0.59437,-0.10067,-0.0829
395,0.12267,-0.50775,0.98642,-0.3829,-0.09491,-0.07784,0.13691,-0.73897,1.45504,-0.6212,-0.10577,-0.08711
396,0.12487,-0.50892,0.98985,-0.38529,-0.0966,-0.07925,0.14069,-0.75397,1.48782,-0.63924,-0.1087,-0.08952
397,0.12744,-0.50862,0.98952,-0.38543,-0.09858,-0.0809,0.14412,-0.75906,1.49947,-0.64605,-0.11135,-0.0917
398,0.12933,-0.50783,0.98781,-0.38462,-0.10003,-0.08212,0.14628,-0.75849,1.49911,-0.6464,-0.11303,-0.09307
399,0.13061,-0.50731,0.98665,-0.38406,-0.10101,-0.08295,0.14775,-0.75796,1.49887,-0.6468,-0.11417,-0.09399
400,0.13127,-0.50706,0.98607,-0.38377,-0.10151,-0.08338,0.14851,-0.75749,1.49878,-0.64724,-0.11477,-0.09446
401,0.1313,-0.50709,0.98608,-0.38375,-0.10153,-0.08341,0.14855,-0.75708,1.49883,-0.64771,-0.11482,-0.09448
402,0.13068,-0.50742,0.9867,-0.38401,-0.10104,-0.08302,0.14785,-0.75673,1.49904,-0.64822,-0.1143,-0.09401
403,0.12939,-0.50804,0.98794,-0.38455,-0.10004,-0.0822,0.1464,-0.75647,1.49941,-0.64874,-0.11319,-0.09306
404,0.12742,-0.50896,0.9898,-0.38536,-0.09851,-0.08095,0.14416,-0.75628,1.49991,-0.64928,-0.11148,-0.09161
405,0.12474,-0.51018,0.99227,-0.38645,-0.09644,-0.07925,0.14113,-0.75616,1.50055,-0.64982,-0.10915,-0.08965
406,0.12133,-0.51155,0.99498,-0.38758,-0.09379,-0.07708,0.13716,-0.75508,1.49907,-0.64914,-0.10611,-0.0871
407,0.11707,-0.51204,0.99523,-0.38709,-0.0905,-0.07437,0.13153,-0.7451,1.47843,-0.63811,-0.10177,-0.08347
408,0.11195,-0.51169,0.99309,-0.385,-0.08654,-0.07111,0.12434,-0.72624,1.43868,-0.61678,-0.09623,-0.07886
409,0.10593,-0.51084,0.98937,-0.38181,-0.08189,-0.06728,0.11589,-0.70038,1.38392,-0.58737,-0.08973,-0.07346
410,0.09899,-0.50981,0.98485,-0.37797,-0.07652,-0.06287,0.10646,-0.66941,1.31823,-0.55213,-0.08246,-0.06743
411,0.09108,-0.50891,0.9803,-0.37395,-0.0704,-0.05784,0.09625,-0.63542,1.24606,-0.51345,-0.07457,-0.06092
412,0.08214,-0.50844,0.97652,-0.37026,-0.06349,-0.05216,0.08537,-0.60079,1.17254,-0.47407,-0.06617,-0.05399
413,0.07211,-0.50866,0.97428,-0.36742,-0.05573,-0.0458,0.07387,-0.56849,1.10394,-0.43731,-0.05728,-0.04667
414,0.06102,-0.50977,0.97428,-0.36594,-0.04714,-0.03876,0.06181,-0.54213,1.04791,-0.40724,-0.04796,-0.03902
415,0.04904,-0.51189,0.9771,-0.36633,-0.03787,-0.03117,0.04936,-0.52593,1.01339,-0.38857,-0.03833,-0.03112
416,0.03639,-0.51499,0.98294,-0.3688,-0.02808,-0.02315,0.03659,-0.52264,1.00617,-0.38439,-0.02844,-0.02303
417,0.02323,-0.51805,0.98888,-0.37149,-0.01789,-0.01482,0.02338,-0.52167,1.00389,-0.38288,-0.01822,-0.01467
418,0.00978,-0.52076,0.99406,-0.37385,-0.00748,-0.00631,0.00991,-0.52029,1.00071,-0.38097,-0.00779,-0.00614
419,-0.00374,-0.52307,0.9984,-0.37585,0.00298,0.00225,-0.00362,-0.51849,0.99667,-0.3787,0.00268,0.00242
420,-0.01712,-0.52496,1.00183,-0.37747,0.01334,0.01072,-0.01698,-0.51631,0.9918,-0.37608,0.01302,0.01088
421,-0.03014,-0.52642,1.00437,-0.3787,0.02342,0.01897,-0.02997,-0.5138,0.98625,-0.37318,0.02308,0.01911
422,-0.04261,-0.52747,1.00605,-0.37956,0.03307,0.02687,-0.04238,-0.51104,0.98015,-0.37007,0.03268,0.02697
423,-0.05432,-0.52814,1.00697,-0.38008,0.04213,0.0343,-0.05402,-0.50812,0.97373,-0.36684,0.04168,0.03435
424,-0.06508,-0.5285,1.00725,-0.38032,0.05045,0.04113,-0.0647,-0.50514,0.96721,-0.36361,0.04995,0.04114
425,-0.07493,-0.53444,1.01943,-0.3869,0.05806,0.04739,-0.0743,-0.50273,0.96233,-0.36147,0.05737,0.04723
426,-0.08424,-0.55364,1.05991,-0.40853,0.06525,0.05331,-0.08287,-0.50165,0.96129,-0.36184,0.064,0.05268
427,-0.09311,-0.58192,1.11978,-0.44052,0.0721,0.05896,-0.0905,-0.50172,0.96335,-0.36416,0.06989,0.05753
428,-0.10157,-0.61514,1.19031,-0.47823,0.07864,0.06436,-0.09725,-0.5027,0.96768,-0.36782,0.0751,0.06182
429,-0.1096,-0.64981,1.26412,-0.51779,0.08482,0.06949,-0.10317,-0.50432,0.97344,-0.37226,0.07968,0.06559
430,-0.11708,-0.68309,1.33522,-0.55602,0.09059,0.07427,-0.1083,-0.50628,0.9798,-0.37692,0.08365,0.06886
431,-0.12385,-0.71267,1.39864,-0.59027,0.0958,0.07861,-0.11268,-0.50827,0.98593,-0.38129,0.08703,0.07165
432,-0.12967,-0.73652,1.45006,-0.61821,0.10028,0.08234,-0.11632,-0.50996,0.99102,-0.3849,0.08985,0.07397
433,-0.13427,-0.75274,1.48539,-0.63761,0.10381,0.0853,-0.11923,-0.51102,0.99427,-0.38726,0.0921,0.07582
434,-0.13733,-0.75943,1.50045,-0.64619,0.10616,0.08728,-0.12141,-0.51113,0.99489,-0.38791,0.09379,0.0772
435,-0.13903,-0.75905,1.50048,-0.64671,0.10746,0.08838,-0.1229,-0.51057,0.99365,-0.38731,0.09495,0.07815
436,-0.14001,-0.75859,1.50036,-0.64713,0.1082,0.08903,-0.12377,-0.51025,0.9929,-0.38694,0.09563,0.0787
437,-0.1403,-0.75816,1.50037,-0.64758,0.10841,0.08923,-0.12404,-0.51019,0.9927,-0.38682,0.09584,0.07885
438,-0.1399,-0.75779,1.50051,-0.64806,0.10809,0.08899,-0.12369,-0.51039,0.99305,-0.38694,0.09558,0.07862
439,-0.1388,-0.75747,1.50077,-0.64856,0.10723,0.08831,-0.12273,-0.51085,0.99395,-0.38732,0.09485,0.078
440,-0.137,-0.75721,1.50116,-0.64908,0.10583,0.08717,-0.12116,-0.51157,0.99538,-0.38794,0.09364,0.07699
441,-0.13448,-0.75701,1.50165,-0.6496,0.10387,0.08557,-0.11894,-0.51256,0.99736,-0.3888,0.09194,0.07556
442,-0.1312,-0.75688,1.50224,-0.65011,0.10133,0.08349,-0.11607,-0.5138,0.99987,-0.3899,0.08973,0.07372
443,-0.1271,-0.75633,1.50191,-0.65007,0.09816,0.08088,-0.11251,-0.51524,1.00275,-0.39114,0.08699,0.07143
444,-0.12151,-0.74774,1.48426,-0.64066,0.09383,0.07731,-0.10815,-0.51588,1.00339,-0.39091,0.08363,0.06864
445,-0.11442,-0.72997,1.44685,-0.62062,0.08835,0.0728,-0.10297,-0.51562,1.00149,-0.389,0.07964,0.06533
446,-0.10612,-0.70492,1.39381,-0.59218,0.08193,0.06751,-0.09693,-0.51477,0.99782,-0.38588,0.07499,0.06147
447,-0.09687,-0.67447,1.32921,-0.55757,0.07478,0.06163,-0.09001,-0.51366,0.99316,-0.38201,0.06964,0.05705
448,-0.08685,-0.64064,1.25741,-0.51913,0.06704,0.05526,-0.08215,-0.5126,0.98829,-0.37787,0.06358,0.05204
449,-0.07619,-0.60579,1.1834,-0.47955,0.05879,0.04848,-0.07331,-0.51189,0.984,-0.37395,0.05676,0.04641
450,-0.0649,-0.57277,1.11325,-0.44203,0.05007,0.04131,-0.06341,-0.5118,0.98105,-0.37076,0.04911,0.04012
451,-0.05303,-0.54509,1.05439,-0.41052,0.04089,0.03377,-0.05244,-0.51254,0.98017,-0.36883,0.04063,0.03315
452,-0.0407,-0.5269,1.01564,-0.38967,0.03136,0.02595,-0.04057,-0.51423,0.98196,-0.36865,0.03146,0.02561
453,-0.02799,-0.5219,1.00481,-0.38363,0.02153,0.01789,-0.02797,-0.51695,0.98687,-0.37063,0.02172,0.01762
454,-0.01481,-0.52069,1.002,-0.38189,0.01133,0.00953,-0.01483,-0.51975,0.99225,-0.37307,0.01155,0.00928
455,-0.0013,-0.51905,0.99827,-0.37974,0.00089,0.00097,-0.00134,-0.52222,0.9969,-0.3752,0.00112,0.00073
456,0.01231,-0.51698,0.99363,-0.37721,-0.00965,-0.00766,0.01229,-0.52429,1.00071,-0.37698,-0.00942,-0.0079
457,0.02583,-0.51451,0.98814,-0.37431,-0.0201,-0.01623,0.02584,-0.52594,1.00364,-0.37838,-0.0199,-0.01649
458,0.03902,-0.5117,0.98191,-0.37111,-0.03031,-0.02459,0.03909,-0.52717,1.00567,-0.37939,-0.03015,-0.02489
459,0.05169,-0.5086,0.9751,-0.36768,-0.0401,-0.03263,0.05182,-0.52798,1.00685,-0.38004,-0.04,-0.03297
460,0.06362,-0.50534,0.96793,-0.36412,-0.04933,-0.0402,0.06384,-0.52843,1.00727,-0.38035,-0.04929,-0.0406
461,0.07463,-0.50201,0.96065,-0.36054,-0.05783,-0.04719,0.07494,-0.52856,1.00706,-0.38039,-0.05787,-0.04765
462,0.08454,-0.49911,0.95458,-0.35776,-0.06549,-0.0535,0.08508,-0.53254,1.01507,-0.38482,-0.06571,-0.0541
463,0.0934,-0.49756,0.95241,-0.35752,-0.07234,-0.05914,0.0947,-0.54987,1.05155,-0.40439,-0.07314,-0.06022
464,0.10129,-0.49722,0.95353,-0.35936,-0.07843,-0.06417,0.10392,-0.57695,1.10885,-0.43506,-0.08027,-0.06609
465,0.1083,-0.49787,0.95712,-0.36266,-0.08384,-0.06864,0.11278,-0.60955,1.17805,-0.47214,-0.08711,-0.07173
466,0.11446,-0.49923,0.96233,-0.36685,-0.08859,-0.07257,0.12122,-0.64409,1.25155,-0.51159,-0.09364,-0.07711
467,0.11981,-0.501,0.96831,-0.37137,-0.09272,-0.076,0.12915,-0.67763,1.32317,-0.55015,-0.09976,-0.08217
468,0.1244,-0.50287,0.97423,-0.3757,-0.09626,-0.07894,0.13638,-0.70779,1.38781,-0.58511,-0.10535,-0.08679
469,0.12824,-0.5045,0.97927,-0.37934,-0.09921,-0.0814,0.14267,-0.7325,1.44105,-0.61408,-0.1102,-0.0908
470,0.13133,-0.50557,0.98263,-0.38183,-0.10159,-0.08338,0.14771,-0.74987,1.47881,-0.63483,-0.1141,-0.09402
471,0.13369,-0.50574,0.98348,-0.38267,-0.1034,-0.0849,0.15118,-0.75799,1.49692,-0.64508,-0.11679,-0.09624
472,0.13533,-0.50511,0.98212,-0.38204,-0.10466,-0.08595,0.1531,-0.75794,1.49764,-0.64599,-0.11828,-0.09745
473,0.13633,-0.5047,0.98118,-0.38159,-0.10543,-0.08661,0.15426,-0.75743,1.49744,-0.64639,-0.11918,-0.09818
474,0.13673,-0.50456,0.98083,-0.3814,-0.10572,-0.08687,0.15472,-0.75699,1.4974,-0.64683,-0.11955,-0.09846
475,0.13651,-0.5047,0.98108,-0.38149,-0.10555,-0.08674,0.15448,-0.75661,1.49752,-0.64732,-0.11938,-0.09829
476,0.13569,-0.50513,0.98192,-0.38185,-0.1049,-0.08622,0.15355,-0.7563,1.4978,-0.64783,-0.11868,-0.09767
477,0.13424,-0.50585,0.98335,-0.38247,-0.10378,-0.0853,0.15191,-0.75606,1.49823,-0.64838,-0.11743,-0.0966
478,0.13215,-0.50684,0.98537,-0.38336,-0.10216,-0.08398,0.14955,-0.75589,1.4988,-0.64894,-0.11562,-0.09507
479,0.12941,-0.50812,0.98798,-0.3845,-0.10004,-0.08223,0.14644,-0.75581,1.4995,-0.6495,-0.11324,-0.09306
480,0.12598,-0.50967,0.99112,-0.38589,-0.09739,-0.08005,0.14253,-0.75568,1.50008,-0.64993,-0.11024,-0.09054
481,0.12177,-0.51057,0.99245,-0.38604,-0.09413,-0.07737,0.13716,-0.74865,1.4858,-0.6423,-0.10611,-0.08708
482,0.12433,-0.50731,0.98439,-0.3814,-0.0961,-0.07902,0.13867,-0.73148,1.44964,-0.62342,-0.10728,-0.08804
483,0.1201,-0.50606,0.97995,-0.37796,-0.09282,-0.07632,0.13206,-0.70739,1.39864,-0.59607,-0.1022,-0.0838
484,0.1152,-0.50448,0.97439,-0.37369,-0.08903,-0.0732,0.1246,-0.67767,1.33557,-0.56225,-0.09645,-0.07901
485,0.10961,-0.50291,0.96851,-0.36907,-0.08471,-0.06965,0.1165,-0.64433,1.26477,-0.5243,-0.09021,-0.07384
486,0.10327,-0.50168,0.96317,-0.36463,-0.07981,-0.06561,0.10792,-0.6097,1.1912,-0.48488,-0.08359,-0.06835
487,0.09609,-0.50113,0.95927,-0.36094,-0.07425,-0.06104,0.09889,-0.57659,1.12084,-0.44717,-0.07662,-0.0626
488,0.08795,-0.50153,0.95768,-0.35856,-0.06796,-0.05587,0.08943,-0.54848,1.06105,-0.41506,-0.06931,-0.05657
489,0.07881,-0.50314,0.95921,-0.35812,-0.06089,-0.05007,0.07949,-0.52947,1.02054,-0.39315,-0.06163,-0.05025
490,0.06858,-0.50612,0.9646,-0.36015,-0.05298,-0.04357,0.06899,-0.52377,1.00822,-0.38614,-0.05351,-0.04359
491,0.05721,-0.50969,0.97164,-0.36327,-0.04418,-0.03636,0.05754,-0.52379,1.00801,-0.38555,-0.04464,-0.03632
492,0.0448,-0.51321,0.97855,-0.36636,-0.03458,-0.0285,0.04505,-0.52347,1.00708,-0.38463,-0.03498,-0.0284
493,0.03151,-0.51657,0.9851,-0.3693,-0.02429,-0.02007,0.03169,-0.52274,1.00529,-0.38332,-0.02464,-0.01994
494,0.01753,-0.51964,0.99104,-0.372,-0.01347,-0.01122,0.01767,-0.52154,1.00252,-0.38157,-0.01379,-0.01106
495,0.00318,-0.52232,0.99616,-0.37436,-0.00236,-0.00214,0.0033,-0.51985,0.99872,-0.37939,-0.00267,-0.00197
496,-0.01122,-0.52454,1.0003,-0.37631,0.00878,0.00698,-0.01109,-0.51769,0.99393,-0.37679,0.00847,0.00715
497,-0.0253,-0.52626,1.0034,-0.37782,0.01968,0.0159,-0.02514,-0.51513,0.98829,-0.37384,0.01934,0.01604
498,-0.03863,-0.52749,1.00548,-0.37889,0.02999,0.02435,-0.03842,-0.51228,0.98207,-0.37067,0.02962,0.02446
499,-0.05085,-0.5309,1.01226,-0.38252,0.03945,0.0321,-0.05053,-0.50954,0.97629,-0.36789,0.03898,0.03214
